threshold,recall,precision
0.000158,1.0,0.3931933381607531
0.000156,1.0,0.3926247288503254
0.000154,1.0,0.39234104046242774
0.000153,1.0,0.392057761732852
0.000145,1.0,0.3917748917748918
0.000143,1.0,0.39149242970439796
0.000142,1.0,0.39121037463976943
0.00014,1.0,0.3906474820143885
0.000138,1.0,0.3903666427030913
0.000135,1.0,0.3900862068965517
0.000125,1.0,0.3898061737257717
0.000122,1.0,0.38952654232424677
0.000121,1.0,0.38924731182795697
0.00012,1.0,0.38896848137535817
0.000113,1.0,0.388412017167382
0.000112,1.0,0.38813438170121517
0.000111,1.0,0.3875802997858672
0.00011,1.0,0.38702779757662154
0.000105,1.0,0.38675213675213677
9.8e-05,1.0,0.38647686832740213
9.7e-05,1.0,0.3862019914651494
9e-05,1.0,0.3859275053304904
8.9e-05,1.0,0.3856534090909091
8.1e-05,1.0,0.38537970191625265
8e-05,1.0,0.3851063829787234
6.9e-05,1.0,0.3848334514528703
6.8e-05,1.0,0.3842887473460722
6.7e-05,1.0,0.384016973125884
6.5e-05,1.0,0.38374558303886924
6.3e-05,1.0,0.3834745762711864
6.2e-05,1.0,0.3829337094499295
6e-05,1.0,0.3821252638986629
5.8e-05,1.0,0.38158819395643007
5.6e-05,1.0,0.3807854137447405
5.3e-05,1.0,0.3802521008403361
5.2e-05,1.0,0.3799860041987404
4.9e-05,1.0,0.3797202797202797
4.8e-05,1.0,0.3786610878661088
4.6e-05,1.0,0.37813370473537605
4.5e-05,1.0,0.3778705636743215
4.3e-05,1.0,0.3776077885952712
4e-05,1.0,0.37734537873523283
3.8e-05,1.0,0.3770833333333333
3.7e-05,1.0,0.37682165163081194
3.3e-05,1.0,0.3762993762993763
3.2e-05,1.0,0.3760387811634349
3.1e-05,1.0,0.3755186721991701
2.9e-05,1.0,0.37448275862068964
2.8e-05,1.0,0.37422467263955894
2.7e-05,1.0,0.3739669421487603
2.6e-05,1.0,0.3734525447042641
2.5e-05,1.0,0.3731958762886598
2.4e-05,1.0,0.37268359643102267
2.3e-05,1.0,0.3724279835390947
2.2e-05,1.0,0.3719178082191781
2.1e-05,1.0,0.37140902872777015
1.9e-05,1.0,0.3709016393442623
1.7e-05,1.0,0.3706484641638225
1.4e-05,1.0,0.3698910081743869
1.3e-05,1.0,0.3693877551020408
1.2e-05,1.0,0.3683853459972863
1.1e-05,1.0,0.36738836265223274
1e-05,1.0,0.3668918918918919
9e-06,1.0,0.36664415935178934
8e-06,1.0,0.366149696561025
7e-06,1.0,0.36590296495956875
6e-06,1.0,0.3656565656565657
5e-06,1.0,0.3649193548387097
4e-06,1.0,0.3644295302013423
3e-06,1.0,0.3634538152610442
2e-06,1.0,0.3632107023411371
1e-06,1.0,0.3627254509018036
0.0,1.0,0.3627254509018036
