threshold,fpr,tpr
0.000204,0.860587002096436,1.0
0.000199,0.8637316561844863,1.0
0.000197,0.8647798742138365,1.0
0.000191,0.8658280922431866,1.0
0.000188,0.8668763102725366,1.0
0.000187,0.8679245283018868,1.0
0.000184,0.8689727463312369,1.0
0.00018,0.870020964360587,1.0
0.000174,0.8710691823899371,1.0
0.00017,0.8721174004192872,1.0
0.000165,0.8742138364779874,1.0
0.000164,0.8752620545073375,1.0
0.000162,0.8763102725366876,1.0
0.000158,0.8784067085953878,1.0
0.000156,0.8805031446540881,1.0
0.000154,0.8815513626834381,1.0
0.000153,0.8825995807127882,1.0
0.000145,0.8836477987421384,1.0
0.000143,0.8846960167714885,1.0
0.000142,0.8857442348008385,1.0
0.00014,0.8878406708595388,1.0
0.000138,0.8888888888888888,1.0
0.000135,0.889937106918239,1.0
0.000125,0.8909853249475891,1.0
0.000122,0.8920335429769392,1.0
0.000121,0.8930817610062893,1.0
0.00012,0.8941299790356394,1.0
0.000113,0.8962264150943396,1.0
0.000112,0.8972746331236897,1.0
0.000111,0.89937106918239,1.0
0.00011,0.9014675052410901,1.0
0.000105,0.9025157232704403,1.0
9.8e-05,0.9035639412997903,1.0
9.7e-05,0.9046121593291404,1.0
9e-05,0.9056603773584906,1.0
8.9e-05,0.9067085953878407,1.0
8.1e-05,0.9077568134171907,1.0
8e-05,0.9088050314465409,1.0
6.9e-05,0.909853249475891,1.0
6.8e-05,0.9119496855345912,1.0
6.7e-05,0.9129979035639413,1.0
6.5e-05,0.9140461215932913,1.0
6.3e-05,0.9150943396226415,1.0
6.2e-05,0.9171907756813418,1.0
6e-05,0.9203354297693921,1.0
5.8e-05,0.9224318658280922,1.0
5.6e-05,0.9255765199161425,1.0
5.3e-05,0.9276729559748428,1.0
5.2e-05,0.9287211740041929,1.0
4.9e-05,0.929769392033543,1.0
4.8e-05,0.9339622641509434,1.0
4.6e-05,0.9360587002096437,1.0
4.5e-05,0.9371069182389937,1.0
4.3e-05,0.9381551362683438,1.0
4e-05,0.939203354297694,1.0
3.8e-05,0.940251572327044,1.0
3.7e-05,0.9412997903563941,1.0
3.3e-05,0.9433962264150944,1.0
3.2e-05,0.9444444444444444,1.0
3.1e-05,0.9465408805031447,1.0
2.9e-05,0.950733752620545,1.0
2.8e-05,0.9517819706498952,1.0
2.7e-05,0.9528301886792453,1.0
2.6e-05,0.9549266247379455,1.0
2.5e-05,0.9559748427672956,1.0
2.4e-05,0.9580712788259959,1.0
2.3e-05,0.9591194968553459,1.0
2.2e-05,0.9612159329140462,1.0
2.1e-05,0.9633123689727463,1.0
1.9e-05,0.9654088050314465,1.0
1.7e-05,0.9664570230607966,1.0
1.4e-05,0.9696016771488469,1.0
1.3e-05,0.9716981132075472,1.0
1.2e-05,0.9758909853249476,1.0
1.1e-05,0.980083857442348,1.0
1e-05,0.9821802935010482,1.0
9e-06,0.9832285115303984,1.0
8e-06,0.9853249475890985,1.0
7e-06,0.9863731656184487,1.0
6e-06,0.9874213836477987,1.0
5e-06,0.9905660377358491,1.0
4e-06,0.9926624737945493,1.0
3e-06,0.9968553459119497,1.0
2e-06,0.9979035639412998,1.0
1e-06,1.0,1.0
0.0,1.0,1.0
